"","size","prop_ss","phi","mean_prev","fadeout"
"40",250,0.0333333333333333,14.0666666666667,0.000193411619693625,0.994
"41",250,0.0333333333333333,15.7,0.000109442529677836,0.996
"42",250,0.0333333333333333,17.3333333333333,0.00019940394494461,0.992
"43",250,0.0333333333333333,18.9666666666667,0.000171408645280361,0.994
"44",250,0.0333333333333333,20.6,0.0001962354346927,0.992
"45",250,0.0333333333333333,22.2333333333333,0.000165568899343611,0.996
"46",250,0.0333333333333333,23.8666666666667,0.00021419456230405,0.994
"47",250,0.0333333333333333,25.5,0.000158558499972875,0.996
"48",250,0.0333333333333333,27.1333333333333,0.00014498404450492,0.988
"49",250,0.0333333333333333,28.7666666666667,0.000230262994118973,0.99
"50",250,0.0333333333333333,30.4,0.000201689080839292,0.998
"51",250,0.0333333333333333,32.0333333333333,0.000168846514320384,0.998
"52",250,0.0333333333333333,33.6666666666667,0.000272354972197675,0.992
"53",250,0.0333333333333333,35.3,0.000232099166755101,0.988
"54",250,0.0333333333333333,36.9333333333333,0.000203716816038781,0.998
"55",250,0.0333333333333333,38.5666666666667,0.000189287664154943,0.99
"56",250,0.0333333333333333,40.2,0.000261713971563723,0.986
"57",250,0.0333333333333333,41.8333333333333,0.000244965949254006,0.994
"58",250,0.0333333333333333,43.4666666666667,0.000207139173848302,0.99
"59",250,0.0333333333333333,45.1,0.000288304441593973,0.986
"60",250,0.0333333333333333,46.7333333333333,0.000261472198531529,0.992
